que_id,question,answer,big_cate,small_cate,intent
39270065,为什么饿了手脚会发抖，全身无力心慌请问我这是什么症状，有什么方法可以预防或改变,这是低血糖的一种症状哈，全身的组织细胞缺乏能量所引起的。当血糖浓度低于50~60mg/dl时，出现低血糖早期症状（四肢发冷、面色苍白、出冷汗、头晕、心慌、恶心等）；当血糖浓度低于45mg/dl时，出现低血糖晚期症状（除早期症状外还出现惊厥及昏迷等）。这个时候吃一点糖或者饼干、面包之类的药物补充糖分症状就会好转。建议每次发作的时候测一下血糖，明确一下诊断。,中医科,中医综合,heart_rate
40130215,心慌气短迷糊曾经治疗情况和效果：检查过在市医院脑供血不足心机缺血用什么药,你好该病是指人脑某一局部的血液供应不足而引起脑功能的障碍。脑供血不足的病因与脑动脉硬化、毛细血管狭窄、气虚、血瘀等有关。一定要吃早餐，饮食清淡，少吃糖、盐和猪油，可适当多吃黑芝麻、蘑菇、黑米、海带、鱼等食物。建议去医院检查并接受治疗,内科,脑血管病,heart_rate
38564684,胸闷去检查的。就检查出这些，【心电图】、窦性心律，左前分支传导阻滞，频发房早，中轴左偏。超声诊断、左房、左室、右房增大。左心功能减退。三尖瓣关闭不全,请详细分析患者提问内容给予准确回复，为保护好您的隐私，不要随意透露个人联系方式。胸闷的中医治疗,内科,心脏病,heart_rate
20364992,心急心慌心跳惊吓。其实心率也不快,你好，建议尽快检查明确是否有器质性心脏病。查心电图、心肌酶、心彩超等明确是否有器质性心脏病，你的症状是心律不齐，如果是功能性的就不用太担心。,内科,心血管内科,heart_rate
18086687,，一个月前心慌，心抖，腰酸背痛，四肢无力，口干，出虚汗，呼吸困难时怎么回事,您好，根据您情况来看，初步诊断是肾虚所致。建议您到中医院来进行检查确定是什么类型的肾虚，再进一步确定其治疗方案。希望我的回复能帮到您，如果疑问可以实施追问，祝您早日康复，您的认可是对我们最大的支持。,内科,心血管内科,heart_rate
42333405,发病时间不确定，主要有心悸，喘不过气，有时候伴有手和脸部发麻，具体检查医生说没什么问题，心电图上显示左室高电压，没有过，想知道是什么方向的病症,你好，主要考虑心肺，甲状腺。最好当面交流，详述病情。,内科,心血管内科,heart_rate
18528512,偶有头晕，全身乏力出汗照心电图提示为窦性心率，偶发室性早搏，左心室高电压。请问是什么病怎么用药,"头晕可能是感冒，颈椎病，贫血，美尼尔氏综合征，心律失常,休息的时间和质量不好,睡觉打鼾都是可能导致的，需要找到原因，针对性的治疗才行。另外注意腔隙性脑梗塞，高血压,都有可能的啊.检查清楚再说。",内科,心血管内科,heart_rate
20069088,得了甲亢怎么办心慌疲劳曾经治疗情况和效果：去年查是桥本怎样治疗好,这位朋友你好！甲亢是指由于甲状腺本身或甲状腺以外的多种原因引起的甲状腺激素增多，进人循环血中，作用于全身的组织和器官，造成机体的神经、循环、消化等各系统的兴奋性增高和代谢亢进为主要表现的疾病！主要通过药物治疗，手术以及放射性碘治疗等方法！药物治疗效果不好的话建议用手术疗法。药物治疗后的甲状腺次全切除，效果良好，治愈率达到90%以上，但有一定并发症的发生机率。希望对你有所帮助！,内科,内分泌,heart_rate
16807018,爱心慌，手出汗，心慌时伴有手抖！想吃中药调节一下！,考虑是缺血性心脏病，建议服药治疗，也最好服用一些补血药物主要考虑过于紧张所致，精神压力过大所致，建议调整心态，不要想太多，平时多与人交流沟通来改善的，另外最好能行心电图、心电彩超检查一下。,中医科,中医综合,heart_rate
21844052,窦性心律不齐吃什么药,心律不齐，这和感染损伤心脏窦房结有关。可以出现身体乏力，胸痛等症状。也可以没有明显症状。这种情况，服用稳心颗粒，丹参片等中药改善供血即可。注意休息。,内科,心血管内科,heart_rate
34843165,头晕、困、乏力、气短、心慌,指导意见：你好，根据你说的情况考虑是心脏方面的问题的，建议你可以到医院心内科给予检查，确诊后可以给予对症治疗的,内科,内科其它,heart_rate
22729457,心悸，心慌去检查有没有心脏病要多少钱,心悸、心慌可见于多种情况，如心动过速、高血压、冠心病、心脏瓣膜病等，病因不同，选择的治疗方案不同。若这种症状持续不缓解，应去医院完善检查，如心电图、心脏彩超等，明确病因。,内科,心血管内科,heart_rate
36276437,儿子体育课，心慌，发呕，头晕，眼黑怎么回事？该如何治疗。,"头晕可能是感冒,颈椎病,贫血,美尼尔氏综合征,心律失常,休息的时间和质量不好,都是可能导致的,需要找到原因,针对性的治疗才行.另外注意腔隙性脑梗塞,高血压,都有可能的啊你好,出现头晕这种情况多考虑与脑供血不足有关,建议做经颅多普勒检查看看。",内科,神经内科,heart_rate
35858071,突然心悸恶心呕吐乏力冒虚汗由什么引起吃什么药,"请针对患者病情进行合理分析脾肾阳虚,病证名.多由肾虚衰,不能温养脾阳,导致脾阳亦虚；亦有脾阳久虚,不能运化水谷精气以充养肾,遂致肾阳亦虚者.二者往往又互为因果.症见畏寒肢冷,气短懒言,身体倦怠,大便溏泻或五更泄泻,或肢体浮肿,甚则腹满臌胀,舌淡胖苔白滑,脉虚大或细弱.治宜温补脾肾.，敷衍无意义分析等，将会被通报！治疗药物有肾宝,玉苁蓉,金匮肾气丸,右归丸等.但大部分肾虚是不良的生活习惯造成的.除坚持吃药外改掉不良的生活习惯才是治本之法,否则只是扬汤止沸而已.饮食上不要食用生冷,辛辣食",内科,消化内科,heart_rate
37188843,心动过速胸闷右手臂麻什么症状怎样治疗,你好心跳速度过快被称为心动过速。如果心跳过快以至于不能维持有效的血液循环时，可以出现心悸、快速心动、胸痛、头昏、眩晕、昏迷或半昏迷等心动过速的症状。在120次以下的，一般不须休息，适当用些药就可以了。建议去正规医院检查及时治疗,内科,心血管内科,heart_rate
62148173,心悸四肢无力怎么回事如何去治疗,你好，据你描述的情况，有没有心脏乱跳，心慌，胸痛的症状呢？建议做一个心电图以及心脏彩超，先明确诊断后再治疗，有可能是心律失常。,内科,心血管内科,heart_rate
47825200,头重脚轻四肢无力昏昏欲睡心慌怎么回事怎样治好呢？,您好，考虑供血不足，建议你可以自己买点养血饮口服液等进行治疗要注意多吃些补血的东西，比如红枣等，保持心情舒畅，劳逸结合，加强锻炼，养成良好的卫生习惯,其他,生活起居,heart_rate
51110655,心慌。气短。头晕还迷糊？心慌。气短。头晕还迷糊。,建议你做心电图看看是否是心肌缺血和心律失常的可能。建议你做心电图看看是否是心肌缺血和心律失常的可能。还要建议抽血检查心肌同功酶是否是心肌炎的可能。另外建议检查是否是贫血。,内科,神经内科,heart_rate
20368477,"窦性心律,轻度ST压低是什么？有无大碍。",你好，这种情况有病理性的也有生理性的，建议要做进一步的检查明确情况。根据你的年龄，如果是病理性的，以冠心病、心肌缺血为多见。如果是生理性的，可能与情绪因素等有关系。,外科,心胸外科,heart_rate
7498802,全部症状：心律不规则，心跳的很快，自己能听到心跳声发病时间及原因：2007年发病，原因不明治疗情况：不理想,你的情况需要做心电图的检查才能确定的，没有心电图检查是不能确定的，,内科,心脏病,heart_rate
44301493,阵发性心动过速治疗三个月犯一次心脏跳动快胸闷不能站立当发病时如何自救,"一方面要考虑肺部问题,一方面要考虑心脏的问题,建议您先到医院去测试血压,做心电图和拍片,以明确原因,然后决定如何治疗，希望我的回答能帮助到您，祝您健康；",内科,心脏病,heart_rate
67804878,"男，31,写字，吃饭手抖，症状3年多，和家人在一起吃饭不抖，有时感觉骨蒸发热，冒虚汗，心肌缺血无力，心慌，手小臂无力，经常有干鼻血。如何体检就医登调理",您好，根据您提供信息，建议您咨询当地医师。在当地医师指导下进行诊治。,五官科,耳鼻喉科,heart_rate
49218360,心血管疾病的检查您好！胸闷心慌胸痛是否是冠心病的症状，我在我们这边医院做过心脏检查，但结果说心脏没问题，我不知道该怎么办呢，人还是很不舒服，,冠心病主要是由于冠状动脉供血不足引发的心肌急剧暂时性的缺血缺氧，可服用丹参滴丸和硝酸甘油、消心痛等改善症状同时建议适量运动，保持充足睡眠与休息，清淡饮食，并注意一定要保持平和心态与开朗心情，切忌遇事着急。‘、,内科,心血管内科,heart_rate
15074387,心慌气短，胸闷，呼吸困难，头痛头晕，四肢无力，是怎么回事?好像是周期性的，有时头痛的很厉害，在医院做过心脏彩超，心电图，医生都说没事。,心慌在我们医学上又称心悸。心悸是心脏强有力的、很快的、不规则的搏动。强烈运动之后心脏有几分钟的心悸是正常的，不必顾虑。吸烟、饮咖啡或饮茶太多，心脏受咖啡因或尼古丁的刺激，精神紧张，都会发生心悸的现象。如果不是因为上面所述的原因或是运动、情绪的影响，心悸持续了好多天，若还有呼吸困难或其他现象，就要去看医生,内科,心血管内科,heart_rate
51439716,"心脏病早博室早？最近总是心慌憋痛得难受.胸闷头晕.医院检查结果说是我有心脏早搏室早.请问这是不是一种心脏病吗.应该要怎么治疗呢.请医生为我作详细的解答,谢谢!。我最近检查结果是心脏病早搏室早.怎么办.？",病例分析:室早有病理性的也有生理性的。生理性的发作次数少，形态单一。病理性的表现频发室早，呈多形性或多源性,内科,心血管内科,heart_rate
22622958,头昏、头痛、心慌、全身酸痛、乏力曾经治疗情况和效果：针灸、中西药、按摩我得了什么病，已经十多年治不好,"心悸又称心慌,是人的心跳过快引起的不适感,可见于各种心脏病,本身不是一个独立的疾病.最简单的方法就是做个心电图检查,看是那种病,再做相应的治疗",中医科,针灸按摩,heart_rate
50041493,心电图检查是心肌缺血，24小时心脏动态结果是窦？心电图检查是心肌缺血，24小时心脏动态结果是窦性心律不齐、心发房早、全天分布偶发室性早搏伴短阵房速、下壁及前侧壁缺性改变。请问怎样治疗还需做什么检查？严重吗？。,病例分析:心电图检查是心肌缺血，24小时心脏动态结果是窦性心律不齐、心发房早、全天分布偶发室性早搏伴短阵房速、下壁及前侧壁缺性改变。目前首先考虑冠心病，心功能处于什么状态,内科,心血管内科,heart_rate
30817183,我最近一段时间经常的。感到心慌。是不是心脏病,你好，出现这个情况要引起重视，经常胸闷心慌，而且伴有胸部疼痛等症状，这多还是心脏供血不足引起的平时别熬夜，注意戒烟酒，建议你还是做个24小时动态监测，然后再对症来治疗吧。这多还是属于中医心气不足，可以服用中药或针灸来调治一下,内科,心血管内科,heart_rate
57020817,心脏心律不齐！我有心律不齐！心房早搏，医生说我是属于心功能不全！,你好，根据你的病情分析窦性心律不齐多发于老人和儿童，属于正常范围，大多有呼吸有关。在没有器质性病变的情况下，不需要治疗，也没有针对心律不齐而治疗的；如果有器质性病变，也是针对原发病的治疗。也就是说：单纯的心律不齐不需要治疗。希望我的回答对你有帮助，祝您健康。,内科,心血管内科,heart_rate
28927042,是不是气血不足还是什么有二个月了，四肢舌头脑袋麻持续性的，心脏疼心慌气短耳鸣头晕，，还伴有骨质疏松，我做过血流变甲状腺功能钙的检测，核素骨扫描，癌胚抗原，心电图心脏疼，都正常，之前有过节食减肥，睡眠也不规律，,"以上的病情是冠心病。预防用药可选用阿司匹林、天欣泰、冠脉宁等药。不吸烟，最好是能够保持血压在120/80mmHg左右。应该保持正常体重，限制酒精,食盐摄入,保持适当钙和镁摄入。低胆固醇饮食。",外科,骨科,heart_rate
44829530,"我今年40晚上睡觉盗汗,四肢无力,心慌气短是不是早期更年期?建议吃什么药.曾经治疗情况和效果：吃中药没管用,中医说肾虚吃点什么药",您好：像您咨询的年龄不到更年期年龄段、更年期为45�D55岁之间、像您所说的症状属于机体免疫力低下所导致的肾气不固证肾阳不足引起疾病发生。建议您平时清淡容易消化的食物，可以多吃核桃仁黑芝麻之类的食物，口服壮腰健肾丸大蜜丸、人参健脾丸、脾肾两助丸之类、对症治疗。,中医科,中医综合,heart_rate
58075680,病情描述发病时间、主要症状、症状变化等）：你好，最近总是出现恶心，呕吐，腹泻，四肢麻木灼痛，心悸，身体浮肿等现象。请问这是怎么了？不会有什么问题吧？,你好，您现在的症状有点像尿毒症；建议您去医院做一下血液检查；如尿素氮、肌酐增高；血红蛋白一般在80g/L以下，终末期可降至20-30g/L，可伴有血小板降低或白细胞偏高等，就有可能是患有尿毒症；还可以做尿常规的检查。,内科,消化内科,heart_rate
67237888,脑鸣、胸闷，有时心慌，是肾虚吗,你好！脑鸣可以由肾精不足引起，也可以由痰湿内盛引起。具体是哪种，还需要结合舌苔、脉象判断。你目前的症状不一定是肾虚引起的，最好先避免盲目用补肾药物，因为如果是痰湿引起的，补肾药物会导致痰湿加重。,中医科,中医综合,heart_rate
57524482,病情描述发病时间、主要症状、症状变化等）：我感冒有快十天了，打针吃药后感觉心慌，四肢无力，脚心手心发热，是怎么回事啊？,你这个情况打针吃药后出现心慌，四肢无力这有可能是药物的过敏反应或者是药物副作用引起的症状，不过也可能是感冒发烧引起的症状。你如果感冒发烧高烧退了的话，最好不要再打针了，只服用感冒药和消炎药来治疗，如果上述不适症状慢慢消失的话，可能是打针出现的过敏或不适现象，休息几天就会好转的。,内科,呼吸内科,heart_rate
38234357,脖子说话时会肿大，是不是甲亢说话的时候，脖子中间就会很明显有突出肿大，不知道是否是得了甲亢，我一直很瘦，但吃饭吃的还挺多，有时会觉得胸闷气短，一天当中早上是最乏力的，清晨起来就会觉得疲惫心慌，请医生帮我分析一下，谢谢,您好，您的情况可�E是甲亢。甲亢是由于甲状腺合成释放过多的甲状腺激素，造成机体代谢亢进和交感神经兴奋，典型症状是多饮、多食、多尿，体重减轻。多数患者还常常同时有突眼、眼睑水肿、视力减退等症状。甲亢治疗主要有三种方法，抗甲状腺药物治疗，放射碘治疗和手术治疗。需要终身服药，祝您早日康复，希望我的回答对您有帮助。,内科,甲状腺疾病,heart_rate
48207735,胃炎能引起心慌吗胃不舒服还心慌,指导意见：你好，胃不舒服的情况考虑可能会引起这样的反应，也有可能是供血不畅引起的，需要就医进行针对性的调理,内科,胃炎,heart_rate
7525095,全部症状：患者之前经常肚子有气多屁，大便有点失禁。前天和昨天同在晚睡期间，猛然间气短难以呼吸、心悸、小腹抽搐难受，白天稍有好转，发病时间及原因：治疗情况：,你好，这情况建议最好去医院检查一下是否有心脏病引起的可能，需要去医院做心电图检查,内科,心血管内科,heart_rate
46680080,"41岁那年突然感到视觉听觉嗅觉味觉猛然下降,心悸很严重,特别是睡觉时。这两年",指导意见：你好，根据你说的情况是需要你给予营养心肌治疗的，给予心电图检查,五官科,耳鼻喉科,heart_rate
60505794,头晕，呕吐，心慌，出汗，早上严重有一天早上起来突然头很晕，站不起来，呕吐，去医院检查说颈椎病可能性大,"患者你好，后背疼不容忽视，像心脏病,冠心病,心绞痛等心脏类疾病前期症状都会背疼，建议最好去医院进行检查治疗.避免暴饮暴食和生冷食物.辛辣刺激性饮食.不能吸烟喝酒.祝早日康复.。",外科,颈椎病,heart_rate
51447455,胸闷，呼吸困难，心跳快，四肢无力，有气无力，肌肉发跳。,"1,头晕的原因很多,休息不好,精神紧张,也容易引起头晕.还有其他如：颅脑疾病,心血管疾病,美尼尔氏综合症（5官科-耳）等,都能引发头晕.建议：注意休息,必要时到医院作一次,全面检查.",内科,内科其它,heart_rate
67214369,头昏，脑闷，心慌，气短，心痛。心肌缺血，血脂高，血压有点偏高。,问题分析:您好！根据您病情的描述，你最好到当地医院心内科就诊，积极控制血压，血糖，控制血脂等。可以去做个心电图和心脏彩超！意见建议:/,内科,心血管内科,heart_rate
15321035,请问：气血虚，心悸，吃什么好？,你好！从描述来是心脾两虚，肾阳虚的情况。所以治疗健脾养心，温补肾阳来治疗。炙甘草汤，益气滋阴，通阳复脉，还是可以使用的，其他中药可以适当用归脾汤和肾气汤适当加减来治疗，中成药可以用归脾丸和金匮肾气丸一起治疗，食疗可以用杜仲，巴戟天，当归，黄芪，陈皮，熟地等煲汤服用，注意少吃辛辣油腻食物，适当多锻炼增强抵抗力。,中医科,中医综合,heart_rate
34157458,心率过缓怎么办曾经治疗情况和效果：心率慢，早搏因该吃什么药，该怎样保养？,"您好,心率过缓是由于心脏病变引起博动异常变慢的病理现象.正常人心跳次数是60～100次/分,小于60就称为心率过缓.1.对于没有心脏不舒服的人,脉搏在50～60次/分,这种窦性心率过缓多为生理性,即为正常现象,不用担心会影响健康,也不用治疗.2.对于心脏有不舒服的人,注意数平时平静时的脉搏数,再数心脏不舒服时的脉搏数,如果每次不舒服时脉搏数都比平时有减少,就说明你的不舒服是心率过缓引起,需要治疗,严重者要安装心脏起搏器来加快心率.你好；你也可以先检查24小时心电图,看看心率最慢有",内科,心血管内科,heart_rate
69113928,心律失常，房颤，房扑女，55岁，发病有半年多，用药胺碘酮，现用倍他克，盐酸曲美他嗪片。效果不明显，请问该怎样治疗。曾经治疗情况和效果：5月份在西安西京医院看，诊断，阵发性房颤，持续性房扑。请问下步我该怎样治疗才有效。,根据您描述的情况和一些用药，你现在是比较严重的房颤，和房扑，您吃的几种药物都是非常对症的，如果效果不明显，建议您做一下超声心动图，看看有没有心脏的实质性病变。这几种药物建议您继续服用控制情况，用一些中药进行调理，比如参松养心胶囊，稳心颗粒，看看效果怎么样，保持良好的生活习惯，按时作息休息，饮食以清淡为主，一些刺激性食物最好不要吃。,内科,心血管内科,heart_rate
41813574,全身发抖，头有点晕，低血压，感觉心跳快，血常规检查红细胞过多全身发抖，头有点晕，低血压，感觉心跳快，血常规检查红细胞过多,"指导意见：您好：可以适当多吃些咸一点的食品,因为盐能使血压上升.每天多喝水,多运动能增加血容量,还可吃些桂圆肉,大枣,红小豆等,不但能增加营养,还有利于纠正低血压",内科,心血管内科,heart_rate
42632193,心脏杂音2级曾经治疗情况和效果：体检时说心尖区闻及收缩期杂音，2/6级，心音正常心率齐是否是病理性的杂音？需要做怎样的检查？,指导意见：你好，首先不要担心，心脏有杂音并不一定代表有心脏病，绝大多数心脏有杂音者是健康的，只有极少数人心脏有问题。心脏杂音的产生可能和心脏的正常变异有关，有的人成年之后心脏杂音会自动消失，但很多人的心脏杂音伴随终身没有任何危害，这叫无害杂音又叫生理性杂音或功能性杂音。与生理性杂音不同的是病理性杂音。病理性杂音是心脏病的一种征象，如一些先天性心脏病、风湿性心脏病、感染性心内膜炎、心脏肿瘤等一般都有明显的心脏杂音。区分二者可依据听诊来确定，建议你可以去相关科室检查检查，一般孩子都是应为生理性的，或者感冒引起,内科,心血管内科,heart_rate
51050522,感冒发烧过后头晕，恶心心慌气短,"您好,建议你去正规医院排除病毒性心肌炎的可能心肌炎指心肌中有局限性或弥漫性的急性,亚急性或慢性的炎性病变.急性期或亚急性期心肌炎病的前驱症状,病人可有发热,疲乏,多汗,心慌,气急,心前区闷痛等.检查可见期前收缩,传导阻滞等心律失常.谷草转氨酶,肌酸磷酸激酶增高,血沉增快.心电图,X线检查有助于诊断.心肌炎是心肌发生的局限或弥漫性炎症,可原发于心肌,也可是全身性疾病的一部分.病因有感染,理化因素,药物等,最常见的是病毒性心肌炎",内科,呼吸内科,heart_rate
61139041,头晕心慌心悸心哆嗦偶尔头晕心慌心悸呼吸困难手脚发软，打不起精神曾吃过中药，停药后又反复了，我想知道我得了什么病，能治好吗,考虑你这样有可能是神经衰弱的表现，可口服养血安神片进行调理，只需调整一番自己的生活节奏，缓解一下压力，调理营养，适当增加一些锻炼，问题会慢慢好起来的,中医科,中医综合,heart_rate
51566643,心脏有时心悸，心慌心脏有时心悸，心慌，有时伴有头晕。曾让中医把脉，说我心脏供血不足，但我做心电图正常，化验甲功三项也正常。但未给出高，低密度胆固醇指标，总的胆固醇和甘油三酯正常，这是否说明没问题,病例分析:你好、建议到正规医院中医推拿科检查坚持治疗颈椎、胸椎、手法正骨、拔火罐、理疗、牵引、活血化瘀药物治疗。,内科,心血管内科,heart_rate
23669624,我前段时间胸口闷，痛，心慌，医院一检查，说我心脏偏小，左心室偏大，还心律不齐，后来医生开了些药，现在没发了，对以后生活有影响吗？要注意些什么，,您好，考虑可能是心脏先天性发育不良，在过度劳累，熬夜休息不好，着急上火等时候，可能导致心肌供血和心律异常。应引起注意。建议您今后，最好戒除烟酒，不吃油腻过咸的食品。不熬夜，避免着凉，遇事不着急上火，适当锻炼身体，少做剧烈活动。,内科,心血管内科,heart_rate
7557690,全部症状：心悸、多食、手颤抖、头晕、等等。。。。。。。。发病时间及原因：2010年9月治疗情况：,"这要根据甲亢的症状和化验结果决定治疗方案.轻度的多可以通过药物得到控制;中度以上一般多需要手术或放射碘治疗才能得到控制,否则不及时治疗,可能使多个器官受累（如突眼,心肌劳累表现为心律失常或心跳加快等,神经和内分泌也会有影响）.另外不同的年龄段的治疗原则也有不同.因此建议到正规医院检查和系统治疗.",内科,甲状腺疾病,heart_rate
25886396,手抖，脖子大，心慌，眼突，多汗。,患者女性，28岁，主诉患有颈部增粗、手抖、心悸、多汗伴突眼等症状，综合患者所提供的临床表现，考虑是符合甲状腺功能亢进的临床表现。甲状腺功能亢进是一种各种原因引起的体内甲状腺素分泌过多引起的高代谢症候群，临床上以物质代谢亢进和能量利用障碍为突出表现。为进一步证实以上分析，建议患者去医院做甲状腺功能（甲功七项）检查，并进一步分析其病因及给予抗甲状腺药物治疗。,内科,神经内科,heart_rate
39768559,患糖尿病8年后背冒凉风眼睛经常冒黑星心慌心悸.一周前身体发冷迷糊恶心.曾经治疗情况和效果：以为是感冒挂了3天滴流这是什么病（）,你好：注意首先检查是否是甲状腺功能低下的可能和是否是有身体虚弱末梢循环差导致当然也有个体差异的.建议多注意保温保暖.祝春节愉快,内科,呼吸内科,heart_rate
63042675,我胸闷，心慌，头晕，四肢无力。曾经治疗情况和效果：医生给我做了心电图，心脏彩超。医生给我开的药吃的难受，是不是不对症？,根据您的叙述，考虑您脑供血不足引发的症状，当然也不能排除心脏疾患引发的病症，因此，需要进一步就诊。建议您到正规医院心脑血管内科就诊，根据相应检查，确诊后，对症治疗。,内科,心血管内科,heart_rate
2989900,心律失常十多年，经多家医院医疗，用药物控制。近一个月来，病情加重，胸闷气短，经沈阳中国医大第一附属医院诊断：阵发性心房颤动、房扑、频发房早，房早未下传，建议做射频消融术。了解赴贵院做什么时间合适，现在的射频消融术费用多少？,"你好：看住院的天数,一般情况下入院第二天做,手术后3天出院,费用2万元左右.",内科,心血管内科,heart_rate
37097814,您好！我有时头晕，呕吐，冒汗，心慌，缺氧，是怎么回事？谢谢！！！,您的症状有可能是更年期综合征，冠心病，贫血，低血糖，低血糖，低钾血症等疾病造成的。建议可以行心电图，心肌酶，心脏彩超，血糖，电解质等明确诊断，要保持心情舒畅，需要根据不能疾病针对性治疗,内科,内科其它,heart_rate
12767226,胸闷，心慌气短，是心肌炎吗,胸闷气喘不仅可以是生理性的，胃病、支气管肺部疾病、心肌缺血等都可出现这一症状，确实是需要逐一排查的啊。,内科,心血管内科,heart_rate
21065676,如何调理，增强免疫力我从小心脏不好，尤其是夏天，心脏跳动很快，幅度很大。医生说是阵法性心率过速，随年龄增长会好的，可没见好转。爬楼很累，死很短。经常感冒，一感冒，心跳越不正常，睡觉也难受。,增强抵抗力没听说过能通过药物补的，更何况是药三分毒，我认为，中医所谓“正气存内，邪不可干”，如何使自己正气存内、免疫力强呢？我临床和自己体会，就是要适寒温，节饮食，调情志，生活规律，自然正气足，不易生病。,内科,呼吸内科,heart_rate
73295426,经常头晕、心慌害怕、四肢无力！,指导意见：你好，根据你的描述情况首先注意休息，控制病因，这种情况建议检查心电图，血常规，明确诊断，,内科,神经内科,heart_rate
10986784,全部症状：心慌气短发病时间及原因：一个月治疗情况：心脏彩超和胸透都好的医生帮我开了点药,"你好,早搏是指异位起搏点发出的过早冲动引起的心脏搏动,为最常见的心律失常.根据早搏起源部位的不同将其分为房性,室性和结性.其中以室性早搏最常见,其次是房性,结性较少见.早搏可见于正常人,或见于器质性心脏病患者,常见于冠心病,风湿性心脏病,高血压性心脏病,心肌病等.排除这些病因的情况,如果是频发的,还是有必要考虑射频消融手术来根治的,",内科,心血管内科,heart_rate
63611292,经常头痛，有时头晕（晕倒过两次）嗜睡，身体疲劳，精神不振，记忆力明显下降，心脏跳动快曾经做过心电图，查有心率不齐,病例分析:可以给以中医药治疗。一般是气滞血瘀气血不畅。给以活血化瘀的方法治疗，有较好的效果。,内科,心血管内科,heart_rate
56997675,病情描述发病时间、主要症状、症状变化等）：主要症状:经常神经性头痛，头晕胸闷气喘，有时心悸.发病时间:近两年化验检查结果:,您好，头痛只是个症状，病因很多，如偏头痛，血管神经性头痛，三叉神经痛，枕大神经痛，，脑血管病，颈椎病，鼻窦炎，鼻炎，感冒都可能诱发.所以要找到原因才能有效治疗，建议去医院检查确诊病因.,内科,头痛,heart_rate
59383363,我和老公是在不久前刚刚结婚的，本来是想在婚后就要一个孩子的，可是在这几天的时候我有了兴奋的情况了，而且还脾气也不好了，现在我还有了心慌的感觉了。到医院进行了检查，医生说我得了甲亢了。,你好，甲亢患者在没有得到有效的治疗的时候，是不宜怀孕的，对女性的生活也是有所影响的，所以，一般在发现患有甲亢的同时，一定要积极的选择治疗，以免造成更严重的后果。,内科,甲亢,heart_rate
55827827,问题描述:你好我在温州附二医医院检查出窦性心律频发房性早搏伴室内差异性传导医生给我开了酒石酸美托洛尔片一粒以及盐酸曲美他嗪片吃半粒以后我服用了两次出现头晕全身无力恶心脸色苍白第二起来头还是很晕请问医生我这样是什么情况心脏有关系吗,指导意见：你好，你说的情况是药物剂量太大导致的.可以减少用药的剂量。,其他,眩晕科,heart_rate
51410618,颈椎病引起的头晕恶心，吃什么药管用，心悸心慌，用药膏贴行不行，,指导意见：你好根据你的情况建议你要注意休息避免劳累基本是由于供血不足引起的要服用颈复康颗粒进行治疗就可以的,外科,颈椎病,heart_rate
61412580,头晕，恶心，心慌是什么病。。近期经常坐着的时侯会突然觉得心慌，恶心，头昏，心情烦燥这是什么症状。无病史。,你好，根据你描述的病情分析，考虑你可能由于贫血或颈椎病导致的头晕、乏力、恶心、胸闷等症状。建议去医院行血常规，颈椎正侧位片、肝肾功能等相关检查，明确诊断，再进一步采取治疗措施。,内科,神经内科,heart_rate
49749335,频发室性早搏，部分呈二联律，偶发房性早搏，常感到乏力，心慌，喉头感觉紧，曾经治疗情况和效果：吃了稳心颗粒和盐酸胺这种病严重吗？该怎麽治疗？,病例分析:频发室性早搏，部分呈二联律，偶发房性早搏，常感到乏力，心慌，喉头感觉紧，与心脏有关。,内科,心血管内科,heart_rate
52324987,感觉心脏哆嗦，是房颤吗？做过动态心电图，未查出原因，医生说不是房颤，是早搏引起来的那种感觉，但是真的很难受，有心律不齐的症状，我想知道心哆嗦是不是房颤，谢谢,你好，根据你的病情描述，考虑可能是心脏疾病引起的心律失常，要及时检查鉴别诊断对症治疗，避免病情加重。建议要及时去医院检查心电图和心脏的彩超等，根据检查结果明确诊断后再选择适当的缓解症状的药物对症治疗，如，稳心颗粒，倍他乐克等，注意休息，避免劳累和精神紧张刺激加重病情。,内科,心血管内科,heart_rate
67028923,怎么区分冠心心脏病和心脏神经官能症，我今年22岁，出现了和冠心病一样的症状，胸闷沉，早搏，心率加快，有时左边心口疼，有时右边，时间不固定，位置不固定，有时背后也痛，,指导意见：到医院做一个心电图检查如果是正常的，你的这些症状体征应该就是心脏神经官能症造成的。,内科,心血管内科,heart_rate
29394779,心慌气短、手脚发麻、全身僵硬、头晕、怕冷、四肢无力是什么病?,"你好,手脚发麻乃是由于末梢血液流通不畅而导致的，手足局部供血不足而出现发麻的现象.引起手脚麻发的原因有糖尿病、服用黄连素或痢特灵、神经炎引起的麻木、四肢分散性地出现麻木如颈椎病引起的上肢麻木、腰椎肩神经刺激导致的腿麻木等。",外科,颈腰椎病,heart_rate
62984481,感觉胸闷气不顺心慌心跳快睡觉躺下更快很累无怎样治疗上面的和偶发室性期前收缩,你好，如你描述的情况，你有频发房性期前收缩伴短阵房性心动过速，伴有胸闷，心悸，心慌，乏力等症状，一般情况下需要寻找房早出现的原因，是否为甲状腺功能亢进、肺部疾病缺氧所致的房性期前收缩、洋地黄中毒、电解质紊乱等疾病引起的。建议你注意休息，可到医院行24小时动态心电图检查，明确诊断，病抽血查电解质，甲状腺功能等，明确有无上述疾病，可适当β受体阻滞药治疗。,内科,心血管内科,heart_rate
